Date,Hour,DryBulb,DewPnt,WetBulb,Humidity,ElecPrice,SYSLoad
7/3/10,13,25.5,20.3,22.1,73,23.86,9097.54
7/3/10,13.5,25.55,19.75,21.8,70.5,24.31,9086.95
7/3/10,14,25.6,19.2,21.5,68,24.34,9000.52
7/3/10,14.5,25.35,19.8,21.75,71.49999999,24.97,8994.23
7/3/10,15,25.1,20.4,22,75,24.52,9043.44
7/3/10,15.5,24.9,20.25,21.85,75.5,22.63,9038.5
7/3/10,16,24.7,20.1,21.7,76,22.77,9024.65
7/3/10,16.5,24.6,20.15,21.7,76.5,22,8951.79
7/3/10,17,24.5,20.2,21.7,77,23.15,9017.55
7/3/10,17.5,24.4,20.35,21.75,78,23.2,9023.87
7/3/10,18,24.3,20.5,21.8,79,22,8993.5
7/3/10,18.5,24.05,20.7,21.85,81.50000001,21.96,8840.16
7/3/10,19,23.8,20.9,21.9,84,22,9024.83
7/3/10,19.5,23.9,20.75,21.85,82.5,22,8936.81
7/3/10,20,24,20.6,21.8,81,22.04,8811.27
7/3/10,20.5,24.05,20.5,21.75,80.5,22,8574.46
7/3/10,21,24.1,20.4,21.7,80,21.82,8267.37
7/3/10,21.5,24.05,20.45,21.7,80.5,21.49,8185.46
7/3/10,22,24,20.5,21.7,81,20.17,8003.64
7/3/10,22.5,23.9,20.4,21.6,81,20.86,7864.94
7/3/10,23,23.8,20.3,21.5,81,20.47,7701.74
7/3/10,23.5,23.65,20.35,21.5,82,20.77,7491.24
8/3/10,0,23.5,20.4,21.5,83,20.63,7377.93
8/3/10,0.5,23.2,20.5,21.45,85.00000001,17.5,7196.04
8/3/10,1,22.9,20.6,21.4,87,19.25,7091.5
8/3/10,1.5,22.85,20.45,21.3,86.5,20.52,6833.73
8/3/10,2,22.8,20.3,21.2,86,18.55,6658.64
8/3/10,2.5,22.7,20.15,21.05,85.5,13.48,6600.14
8/3/10,3,22.6,20,20.9,85,12.33,6532.89
8/3/10,3.5,22.65,19.85,20.85,84,13.23,6575.26
8/3/10,4,22.7,19.7,20.8,83,13.15,6629.86
8/3/10,4.5,22.75,19.7,20.8,83,19.98,6881.22
8/3/10,5,22.8,19.7,20.8,83,20.79,7190.06
8/3/10,5.5,22.85,19.65,20.8,82.5,21.72,7808.1
8/3/10,6,22.9,19.6,20.8,82,22,8382.51
8/3/10,6.5,23.25,19.65,20.95,80.5,21.91,8822.73
8/3/10,7,23.6,19.7,21.1,79,22,9234.51
8/3/10,7.5,24.25,19.6,21.25,75.5,22.14,9533.28
8/3/10,8,24.9,19.5,21.4,72,22.16,9823.16
8/3/10,8.5,25.5,19.75,21.75,70.5,22.97,10111.66
8/3/10,9,26.1,20,22.1,69,23.03,10315.08
8/3/10,9.5,26.4,20,22.2,68,25.39,10565.27
8/3/10,10,26.7,20,22.3,67,26.13,10754.89
8/3/10,10.5,26.4,19.9,22.15,67.5,27.9,10746.5
8/3/10,11,26.1,19.8,22,68,30.79,10834.81
8/3/10,11.5,27.1,19.75,22.3,64.00000001,26.87,10902.97
8/3/10,12,28.1,19.7,22.6,60,27.58,10942.13
8/3/10,12.5,27.85,19.85,22.6,61.5,24.72,11031.96
8/3/10,13,27.6,20,22.6,63,24.4,11016.29
8/3/10,13.5,27.6,20.15,22.7,64,22.96,10971.04
8/3/10,14,27.6,20.3,22.8,65,22.16,10889.08
8/3/10,14.5,27.65,20.25,22.8,64.5,22,10837.99
8/3/10,15,27.7,20.2,22.8,64,22.86,10863.19
8/3/10,15.5,28.35,20.3,23.05,61.99999999,22.97,10980.9
8/3/10,16,29,20.4,23.3,60,23.4,11054.9
8/3/10,16.5,28.55,20.05,22.95,60,22.97,11003.97
8/3/10,17,28.1,19.7,22.6,60,23.49,10899.35
8/3/10,17.5,27.6,19.9,22.55,62.99999999,22.97,10552.76
8/3/10,18,27.1,20.1,22.5,66,22.03,10355.53
8/3/10,18.5,26.925,20.075,22.425,66.5,21.66,10093.29
8/3/10,19,26.75,20.05,22.35,67,22.22,10084.43
8/3/10,19.5,26.575,20.025,22.275,67.5,22,10081.49
8/3/10,20,26.4,20,22.2,68,22.01,9890.01
8/3/10,20.5,26.15,20.1,22.2,69.5,21.96,9468.58
8/3/10,21,25.9,20.2,22.2,71,22,9057.71
8/3/10,21.5,25.65,18.45,21.1,64.99999998,21.87,8915.57
8/3/10,22,25.4,16.7,20,59,20.72,8626.81
8/3/10,22.5,25.05,15.05,19.05,54,20.56,8398.74
8/3/10,23,24.7,13.4,18.1,49,20.71,8175.41
8/3/10,23.5,24.35,13.05,17.8,49,20.56,7924.58
9/3/10,0,24,12.7,17.5,49,18.57,7712.94
9/3/10,0.5,23.35,13.05,17.4,52.50000001,18.18,7445.92
9/3/10,1,22.7,13.4,17.3,56,15.74,7249.85
9/3/10,1.5,22.3,13.2,17.05,56.5,16.54,6945.44
9/3/10,2,21.9,13,16.8,57,12.07,6661.36
9/3/10,2.5,21.45,12.75,16.5,57.5,11.69,6529.74
9/3/10,3,21,12.5,16.2,58,7.53,6424.26
9/3/10,3.5,21.2,11.55,15.85,53.99999999,6.98,6441.16
9/3/10,4,21.4,10.6,15.5,50,5.85,6501.58
9/3/10,4.5,21.25,10.85,15.55,51.5,12.7,6678.72
9/3/10,5,21.1,11.1,15.6,53,19.97,6955.66
9/3/10,5.5,20.95,11.05,15.5,53,21.48,7587.98
9/3/10,6,20.8,11,15.4,53,22,8166.55
9/3/10,6.5,21.65,11.2,15.85,50.99999999,22,8550.27
9/3/10,7,22.5,11.4,16.3,49,22,8972.79
9/3/10,7.5,23.2,11.65,16.7,48,22.14,9237.99
9/3/10,8,23.9,11.9,17.1,47,22.16,9392.06
9/3/10,8.5,24.6,11.95,17.4,45.00000001,22.97,9690.51
9/3/10,9,25.3,12,17.7,43,23.76,9848.52
9/3/10,9.5,25.55,11.9,17.75,42.5,24.71,9955.11
9/3/10,10,25.8,11.8,17.8,42,25.01,10079.58
9/3/10,10.5,26.45,12.15,18.2,41,25.21,10098.84
9/3/10,11,27.1,12.5,18.6,40,25.95,10163.99
9/3/10,11.5,27.65,12.25,18.7,38.5,26.09,10229
9/3/10,12,28.2,12,18.8,37,26.37,10289.11
9/3/10,12.5,28.65,12.2,19.05,36.5,30.62,10359.88
9/3/10,13,29.1,12.4,19.3,36,201.97,10423.24
9/3/10,13.5,29.45,12.8,19.6,36,32.37,10442.47
9/3/10,14,29.8,13.2,19.9,36,27,10472.59
9/3/10,14.5,29.7,13.05,19.8,36,31.45,10512.8
9/3/10,15,29.6,12.9,19.7,36,32.7,10632.4
9/3/10,15.5,29.45,13,19.7,36.5,29.29,10705.17
9/3/10,16,29.3,13.1,19.7,37,29.4,10747.42
9/3/10,16.5,29.1,13.15,19.65,37.5,25.2,10344.55
9/3/10,17,28.9,13.2,19.6,38,24.85,10317.63
9/3/10,17.5,28.2,12.45,19,37.5,24.04,10160.98
9/3/10,18,27.5,11.7,18.4,37,22.97,9961.3
9/3/10,18.5,26.7,11.7,18.1,39.00000001,22.77,9772.13
9/3/10,19,25.9,11.7,17.8,41,22.97,9799.26
9/3/10,19.5,25.3,11.45,17.45,42,22.97,9811.45
9/3/10,20,24.7,11.2,17.1,43,22.86,9532.26
9/3/10,20.5,24.25,11.35,17,44.5,21.38,9143.7
9/3/10,21,23.8,11.5,16.9,46,21.66,8802.51
9/3/10,21.5,23.35,11.05,16.5,46,21.92,8648.38
9/3/10,22,22.9,10.6,16.1,46,21.54,8495.33
9/3/10,22.5,22.5,10.85,16.05,48,21.32,8340.57
9/3/10,23,22.1,11.1,16,50,21.22,8176.38
9/3/10,23.5,21.75,11.3,15.95,51.5,21.27,7994.76
10/3/10,0,21.4,11.5,15.9,53,20.89,7799.57
10/3/10,0.5,21.05,11.6,15.8,54.5,18.96,7561.11
10/3/10,1,20.7,11.7,15.7,56,16.9,7333.97
10/3/10,1.5,20.55,11.2,15.4,55,20.33,7039.31
10/3/10,2,20.4,10.7,15.1,54,15.29,6780.45
10/3/10,2.5,20.55,10.75,15.2,53.5,12.71,6624.24
10/3/10,3,20.7,10.8,15.3,53,12.16,6547.42
10/3/10,3.5,20.4,11.1,15.3,55.00000001,12.32,6553.7
10/3/10,4,20.1,11.4,15.3,57,12.51,6616.21
10/3/10,4.5,20.05,11.65,15.4,58.5,17.43,6846.07
10/3/10,5,20,11.9,15.5,60,19.84,7137.94
10/3/10,5.5,19.65,13.1,15.95,66.49999998,21.83,7799.28
10/3/10,6,19.3,14.3,16.4,73,22.02,8426.93
10/3/10,6.5,19.35,15.15,16.9,77.00000001,22,8886.33
10/3/10,7,19.4,16,17.4,81,21.98,9286.34
10/3/10,7.5,19.35,16.4,17.6,83,22.33,9417.65
10/3/10,8,19.3,16.8,17.8,85,22.59,9542.86
10/3/10,8.5,19.6,16.7,17.85,83.00000001,22.68,9692.23
10/3/10,9,19.9,16.6,17.9,81,23.69,9806.02
10/3/10,9.5,20.05,16.2,17.75,78.49999999,24.88,9913.53
10/3/10,10,20.2,15.8,17.6,76,24.89,9907.4
10/3/10,10.5,20.35,15.9,17.7,75.5,24.97,9863.72
10/3/10,11,20.5,16,17.8,75,25.06,9868.66
10/3/10,11.5,20.05,15.75,17.5,76,24.93,9805.95
10/3/10,12,19.6,15.5,17.2,77,24.67,9787.24
10/3/10,12.5,19.65,15.4,17.15,76.5,25.21,9751.84
10/3/10,13,19.7,15.3,17.1,76,25.07,9737.86
10/3/10,13.5,20.05,14.65,16.9,71.5,24.97,9705.77
10/3/10,14,20.4,14,16.7,67,24.87,9649.2
10/3/10,14.5,20.35,13.85,16.6,66.5,24.85,9614.62
10/3/10,15,20.3,13.7,16.5,66,24.88,9576.57
10/3/10,15.5,20.35,13.35,16.35,63.99999999,24.96,9570.14
10/3/10,16,20.4,13,16.2,62,25.12,9559.75
10/3/10,16.5,20.55,12.85,16.2,61,25.47,9537.36
10/3/10,17,20.7,12.7,16.2,60,24.77,9456.97
10/3/10,17.5,20.6,12.7,16.15,60.5,21.8,9143.4
10/3/10,18,20.5,12.7,16.1,61,21.49,8902.41
10/3/10,18.5,20.5,13.1,16.3,62.5,21.49,8674.77
10/3/10,19,20.5,13.5,16.5,64,22.46,9021.83
10/3/10,19.5,20.5,13.8,16.65,65.5,22.07,8995.54
10/3/10,20,20.5,14.1,16.8,67,22,8803.11
10/3/10,20.5,20.4,13.6,16.5,65.00000001,21.5,8484.14
10/3/10,21,20.3,13.1,16.2,63,21.08,8180.93
10/3/10,21.5,20.25,12.6,15.95,61.5,21.61,8194.08
10/3/10,22,20.2,12.1,15.7,60,20.33,8087.54
10/3/10,22.5,20.1,12.2,15.7,60.5,21.08,8044.82
10/3/10,23,20,12.3,15.7,61,20.94,7872.99
10/3/10,23.5,19.95,12.35,15.7,61.5,21.19,7734.11
11/3/10,0,19.9,12.4,15.7,62,19.95,7563.84
11/3/10,0.5,19.8,12.45,15.7,62.5,16.65,7377.17
11/3/10,1,19.7,12.5,15.7,63,15.46,7194.69
11/3/10,1.5,19.55,12.35,15.55,63,17.21,6952.29
11/3/10,2,19.4,12.2,15.4,63,14.59,6698.89
11/3/10,2.5,19.4,11.45,15.05,60.00000001,12.17,6513.67
11/3/10,3,19.4,10.7,14.7,57,11.02,6404.02
11/3/10,3.5,19.45,11.3,15,59.00000001,7.98,6349.59
11/3/10,4,19.5,11.9,15.3,61,10.42,6396.36
11/3/10,4.5,19.6,11.15,15,58,16.49,6624.49
11/3/10,5,19.7,10.4,14.7,55,20.35,6925.16
11/3/10,5.5,18.95,11.8,15.05,63.99999997,21.83,7573.32
11/3/10,6,18.2,13.2,15.4,73,22.4,8188.97
11/3/10,6.5,18.8,13.4,15.75,70.99999999,22,8645.44
11/3/10,7,19.4,13.6,16.1,69,22,9041.75
11/3/10,7.5,19.85,13.3,16.15,66,22,9147.28
11/3/10,8,20.3,13,16.2,63,22.07,9228.91
11/3/10,8.5,20.85,13.65,16.75,63.5,22.15,9385
11/3/10,9,21.4,14.3,17.3,64,22,9476.2
11/3/10,9.5,21.4,13.9,17.1,62.5,22.03,9538.51
11/3/10,10,21.4,13.5,16.9,61,22.41,9595.94
11/3/10,10.5,22,13.45,17.1,58.5,22.34,9573.11
11/3/10,11,22.6,13.4,17.3,56,22.74,9612.66
11/3/10,11.5,22.45,12.65,16.9,54.00000001,22.34,9576.01
11/3/10,12,22.3,11.9,16.5,52,22,9559.59
11/3/10,12.5,22.25,12.05,16.55,52.5,22.07,9576.09
11/3/10,13,22.2,12.2,16.6,53,22.04,9528.32
11/3/10,13.5,23,12.4,17,51,22.22,9531.66
11/3/10,14,23.8,12.6,17.4,49,22.12,9438.93
11/3/10,14.5,22.9,12.4,16.95,51.49999999,21.99,9408.72
11/3/10,15,22,12.2,16.5,54,22.07,9335.55
11/3/10,15.5,21.65,12.3,16.4,55.5,22,9320.75
11/3/10,16,21.3,12.4,16.3,57,22,9378.33
11/3/10,16.5,21.35,12.65,16.45,57.5,22.2,9314.13
11/3/10,17,21.4,12.9,16.6,58,21.96,9292.68
11/3/10,17.5,21.2,12.9,16.5,59,21.79,9077.48
11/3/10,18,21,12.9,16.4,60,22,8978.52
11/3/10,18.5,20.9,12.65,16.25,59.25,22,8990.36
11/3/10,19,20.8,12.4,16.1,58.5,23.28,9109.34
11/3/10,19.5,20.7,12.15,15.95,57.75,22.37,9106.72
11/3/10,20,20.6,11.9,15.8,57,22,8942.46
11/3/10,20.5,20.3,11.65,15.55,57.5,21.27,8596.51
11/3/10,21,20,11.4,15.3,58,21.67,8231.79
11/3/10,21.5,20,11.3,15.25,57.5,21.99,8260.03
11/3/10,22,20,11.2,15.2,57,21.11,8121.52
11/3/10,22.5,19.95,11.25,15.2,57.5,20.87,8011.98
11/3/10,23,19.9,11.3,15.2,58,21.25,7894.79
11/3/10,23.5,19.4,12.35,15.5,63.99999998,21.1,7755.88
12/3/10,0,18.9,13.4,15.8,70,20.72,7624.83
12/3/10,0.5,18.95,12.85,15.55,67.49999999,18.2,7367.64
12/3/10,1,19,12.3,15.3,65,15.78,7121.41
12/3/10,1.5,19.1,11.6,15,62,19.06,6888.3
12/3/10,2,19.2,10.9,14.7,59,12.11,6631.08
12/3/10,2.5,19.3,10.35,14.5,56.50000001,13.34,6457
12/3/10,3,19.4,9.8,14.3,54,12.75,6359.33
12/3/10,3.5,19.3,9.549999999,14.15,53.5,5.9,6171.75
12/3/10,4,19.2,9.3,14,53,11.24,6225.13
12/3/10,4.5,19.4,9.65,14.25,53.5,13.67,6675.86
12/3/10,5,19.6,10,14.5,54,20.65,6946.98
12/3/10,5.5,19.75,10.95,15,56.99999999,22.01,7557.23
12/3/10,6,19.9,11.9,15.5,60,22.43,8186.67
12/3/10,6.5,20.95,12.45,16.2,58.5,23.19,8633.32
12/3/10,7,22,13,16.9,57,22.25,9053.85
12/3/10,7.5,22.6,13.35,17.3,56,21.85,9230.26
12/3/10,8,23.2,13.7,17.7,55,22,9277.14
12/3/10,8.5,22.9,13.65,17.55,56,22,9533.31
12/3/10,9,22.6,13.6,17.4,57,23.08,9624.06
12/3/10,9.5,23,13.55,17.55,55.5,23.1,9688.29
12/3/10,10,23.4,13.5,17.7,54,23.63,9735.27
12/3/10,10.5,23.1,12.9,17.3,53,22.37,9717.85
12/3/10,11,22.8,12.3,16.9,52,22.62,9664.93
12/3/10,11.5,22.75,11.8,16.65,50.5,22.43,9557.17
12/3/10,12,22.7,11.3,16.4,49,23.82,9626.52
12/3/10,12.5,22.8,11.9,16.7,50.5,24.4,9636.47
12/3/10,13,22.9,12.5,17,52,23.17,9605.66
12/3/10,13.5,22.6,12.3,16.8,52,22.55,9514.03
12/3/10,14,22.3,12.1,16.6,52,22,9473.3
12/3/10,14.5,22.15,12.35,16.65,53.5,22,9388.04
12/3/10,15,22,12.6,16.7,55,22.16,9378.82
12/3/10,15.5,21.95,12.45,16.6,54.5,22.06,9345.99
12/3/10,16,21.9,12.3,16.5,54,22.31,9340.53
12/3/10,16.5,21.75,11.9,16.25,53.5,23.47,9268.5
12/3/10,17,21.6,11.5,16,53,21.96,9095.72
12/3/10,17.5,21.15,11.25,15.7,53.5,21.91,8791.97
12/3/10,18,20.7,11,15.4,54,21.99,8710.52
12/3/10,18.5,20.45,11.1,15.35,55,21.96,8604.46
12/3/10,19,20.2,11.2,15.3,56,22.07,8658.58
12/3/10,19.5,20.1,11.5,15.4,57.5,22,8662.93
12/3/10,20,20,11.8,15.5,59,21.48,8556.65
12/3/10,20.5,20.2,12.05,15.7,59.5,21.79,8299.58
12/3/10,21,20.4,12.3,15.9,60,21.43,8073.44
12/3/10,21.5,20.35,12.45,15.95,60.5,21.55,8141.65
12/3/10,22,20.3,12.6,16,61,21.17,8106.72
12/3/10,22.5,20.15,12.85,16.05,62.5,21.4,8120.53
12/3/10,23,20,13.1,16.1,64,22.11,7968
12/3/10,23.5,19.9,12.85,15.95,63.5,22,7835.94
13/3/10,0,19.8,12.6,15.8,63,21.45,7618.05
13/3/10,0.5,19.55,12.85,15.8,65.00000001,19.46,7445.35
13/3/10,1,19.3,13.1,15.8,67,18.63,7221.87
13/3/10,1.5,19.4,13.1,15.85,67,20.83,6937.16
13/3/10,2,19.5,13.1,15.9,67,19.44,6647.63
13/3/10,2.5,19,13.4,15.85,70.49999999,14.21,6463.25
13/3/10,3,18.5,13.7,15.8,74,14.53,6320.42
13/3/10,3.5,18.225,13.975,15.825,76.75,13.79,6270.85
13/3/10,4,17.95,14.25,15.85,79.49999999,15.28,6285.37
13/3/10,4.5,17.675,14.525,15.875,82.25,17.26,6357.96
13/3/10,5,17.4,14.8,15.9,85,18.97,6426.59
13/3/10,5.5,17.5,15.15,16.15,86,20.86,6678.03
13/3/10,6,17.6,15.5,16.4,87,20.87,6872.86
13/3/10,6.5,17.65,15.75,16.55,88.5,20.1,7147.07
13/3/10,7,17.7,16,16.7,90,20.76,7544.3
13/3/10,7.5,19.15,15.1,16.8,78.5,21.11,7923.82
13/3/10,8,20.6,14.2,16.9,67,22.47,8294.62
13/3/10,8.5,20.95,14.2,17.05,65.5,22.43,8623.77
13/3/10,9,21.3,14.2,17.2,64,22,8723.14
13/3/10,9.5,22.3,13.7,17.35,58.49999998,22.17,8809.69
13/3/10,10,23.3,13.2,17.5,53,22,8823.41
13/3/10,10.5,23.8,12.55,17.4,49.5,22,8795.58
13/3/10,11,24.3,11.9,17.3,46,22,8754.21
13/3/10,11.5,24.05,12.1,17.3,47.5,22,8682.2
13/3/10,12,23.8,12.3,17.3,49,21.83,8593.52
13/3/10,12.5,23.65,12.45,17.3,49.5,22,8598.34
13/3/10,13,23.5,12.6,17.3,50,22,8450.37
13/3/10,13.5,23.1,12.4,17.05,51,22,8411.01
13/3/10,14,22.7,12.2,16.8,52,22.05,8381.28
13/3/10,14.5,22.75,12.9,17.15,53.99999999,21.83,8271.08
13/3/10,15,22.8,13.6,17.5,56,22,8268.19
13/3/10,15.5,21.05,14.2,17.1,65.50000003,22.08,8242.59
13/3/10,16,19.3,14.8,16.7,75,22,8303.94
13/3/10,16.5,19.15,15.3,16.9,78.5,22,8229.23
13/3/10,17,19,15.8,17.1,82,22,8227.06
13/3/10,17.5,18.9,15.75,17.05,82,21.83,8231.76
13/3/10,18,18.8,15.7,17,82,21.83,8198.93
13/3/10,18.5,18.95,15.9,17.15,82.5,21.83,8177.06
13/3/10,19,19.1,16.1,17.3,83,22,8282.87
13/3/10,19.5,19,15.95,17.2,82.5,22.04,8192.72
13/3/10,20,18.9,15.8,17.1,82,21.67,8048.96
13/3/10,20.5,19,15.95,17.2,82.5,21.83,7839.58
13/3/10,21,19.1,16.1,17.3,83,21.99,7749.82
13/3/10,21.5,18.6,16.35,17.25,87.00000001,21.99,7741.16
13/3/10,22,18.1,16.6,17.2,91,21.42,7713.69
13/3/10,22.5,18.3,16.65,17.3,90,20.96,7634.44
13/3/10,23,18.5,16.7,17.4,89,20.57,7411.29
13/3/10,23.5,18.35,16.7,17.35,90,21.07,7256.06
14/3/10,0,18.2,16.7,17.3,91,20.88,7106.31
14/3/10,0.5,18.05,16.65,17.2,91.5,19.15,6944.91
14/3/10,1,17.9,16.6,17.1,92,16.08,6750.71
14/3/10,1.5,17.7,16.45,16.95,92.5,19.34,6549.48
14/3/10,2,17.5,16.3,16.8,93,14.98,6319.44
14/3/10,2.5,17.25,16.15,16.6,93.5,11.87,6171.64
14/3/10,3,17,16,16.4,94,10.9,6081.7
14/3/10,3.5,16.85,15.9,16.3,94,9.83,6085.32
14/3/10,4,16.7,15.8,16.2,94,9.16,6071.81
14/3/10,4.5,16.65,15.75,16.15,94,10.11,6148.14
14/3/10,5,16.6,15.7,16.1,94,10.64,6175.47
14/3/10,5.5,16.4,15.5,15.9,94,13.71,6326.35
14/3/10,6,16.2,15.3,15.7,94,16.71,6424
14/3/10,6.5,16.75,15.8,16.2,94,12.34,6581.98
14/3/10,7,17.3,16.3,16.7,94,15.76,6890.45
14/3/10,7.5,18,16.4,17.05,90.5,20.59,7281.22
14/3/10,8,18.7,16.5,17.4,87,21.14,7646.79
14/3/10,8.5,20.2,15.9,17.65,77.00000003,21.7,7924.91
14/3/10,9,21.7,15.3,17.9,67,21.94,8160.58
14/3/10,9.5,22.5,14.25,17.7,59.99999998,22,8290
14/3/10,10,23.3,13.2,17.5,53,22,8366.71
14/3/10,10.5,23.65,13.1,17.6,51.5,22.45,8361.71
14/3/10,11,24,13,17.7,50,22.08,8344.76
14/3/10,11.5,23.9,12.9,17.6,50,22.06,8380.77
14/3/10,12,23.8,12.8,17.5,50,22,8319.59
14/3/10,12.5,23.95,12.65,17.5,49,22,8264.71
14/3/10,13,24.1,12.5,17.5,48,22,8163.75
14/3/10,13.5,23.55,12.25,17.15,49,22,8202.54
14/3/10,14,23,12,16.8,50,22.1,8138.17
14/3/10,14.5,23.2,12.25,17,50,21.84,8170.99
14/3/10,15,23.4,12.5,17.2,50,22.04,8255.24
14/3/10,15.5,22.95,12.8,17.15,52.50000001,22.04,8305.08
14/3/10,16,22.5,13.1,17.1,55,22.01,8288.89
14/3/10,16.5,22.45,13.1,17.1,55.5,21.98,8241.25
14/3/10,17,22.4,13.1,17.1,56,22.25,8360.46
14/3/10,17.5,22.15,12.9,16.9,56,22.09,8303.05
14/3/10,18,21.9,12.7,16.7,56,22.42,8306.31
14/3/10,18.5,21.85,12.85,16.75,56.5,23.17,8361.61
14/3/10,19,21.8,13,16.8,57,24.62,8559.36
14/3/10,19.5,21.8,13,16.8,57,23.75,8469.38
14/3/10,20,21.8,13,16.8,57,23.04,8375.59
14/3/10,20.5,21.7,13.8,17.15,60.49999999,22.23,8161.48
14/3/10,21,21.6,14.6,17.5,64,21.73,7927.11
14/3/10,21.5,21.55,14.35,17.35,63.5,21.85,7807.45
14/3/10,22,21.5,14.1,17.2,63,21.32,7692.81
14/3/10,22.5,21.25,14.5,17.3,65.5,21.32,7564.39
14/3/10,23,21,14.9,17.4,68,21.08,7434.29
14/3/10,23.5,20.75,15.6,17.7,72.49999999,21.32,7275.71
15/3/10,0,20.5,16.3,18,77,21.74,7158.16
15/3/10,0.5,20,16.15,17.7,78.5,20.87,7021.07
15/3/10,1,19.5,16,17.4,80,20.95,6870.34
15/3/10,1.5,19.35,16.2,17.45,82,22.38,6668.09
15/3/10,2,19.2,16.4,17.5,84,21.14,6450.27
15/3/10,2.5,19,15.6,17,81.00000001,20.26,6350.54
15/3/10,3,18.8,14.8,16.5,78,19.86,6254.17
15/3/10,3.5,18.7,14.8,16.45,78.5,20.24,6321.96
15/3/10,4,18.6,14.8,16.4,79,20.2,6412.43
15/3/10,4.5,18.5,15.25,16.6,81.5,21.11,6638.67
15/3/10,5,18.4,15.7,16.8,84,21.74,6878.15
15/3/10,5.5,18.2,15.55,16.65,84.5,28.66,7595.65
15/3/10,6,18,15.4,16.5,85,30.92,8164
15/3/10,6.5,18.35,15.6,16.75,84,30.53,8587.45
15/3/10,7,18.7,15.8,17,83,26.62,8983.62
15/3/10,7.5,19.2,15.7,17.15,80,23.17,9176.02
15/3/10,8,19.7,15.6,17.3,77,23.12,9278.96
15/3/10,8.5,20.5,15.6,17.6,73.50000001,25.94,9487.83
15/3/10,9,21.3,15.6,17.9,70,23.91,9645.35
15/3/10,9.5,22.1,15.55,18.2,66.49999999,24.28,9761.06
15/3/10,10,22.9,15.5,18.5,63,28.27,9831.95
15/3/10,10.5,23.85,14.6,18.4,56.5,28.75,9877.72
15/3/10,11,24.8,13.7,18.3,50,31.19,10004.11
15/3/10,11.5,24.7,14.3,18.55,52.49999999,32.16,9979.44
15/3/10,12,24.6,14.9,18.8,55,28.44,9937.75
15/3/10,12.5,24.6,15.35,19.05,56.5,28.85,9972.22
15/3/10,13,24.6,15.8,19.3,58,29.05,10048.06
15/3/10,13.5,24.55,15.65,19.2,57.5,38.45,10098.36
15/3/10,14,24.5,15.5,19.1,57,42.51,10040.52
15/3/10,14.5,24.2,15.25,18.85,57,30.43,9965.57
15/3/10,15,23.9,15,18.6,57,34.28,10001.55
15/3/10,15.5,23.95,14.75,18.5,56,30.86,10042.85
15/3/10,16,24,14.5,18.4,55,35.6,10034.15
15/3/10,16.5,23.6,15.2,18.6,59.5,44.41,9983.76
15/3/10,17,23.2,15.9,18.8,64,39.05,9835.25
15/3/10,17.5,23,15.75,18.65,64,27.99,9550.36
15/3/10,18,22.8,15.6,18.5,64,25.22,9429.92
15/3/10,18.5,22.5,15.85,18.5,66.00000001,23.29,9251.35
15/3/10,19,22.2,16.1,18.5,68,27.73,9359.37
15/3/10,19.5,22.2,16.15,18.55,68.5,28.22,9238.45
15/3/10,20,22.2,16.2,18.6,69,27.76,9044
15/3/10,20.5,22.2,16.3,18.65,69.5,26.88,8816.77
15/3/10,21,22.2,16.4,18.7,70,23.21,8473.5
15/3/10,21.5,21.95,16.6,18.7,72.00000001,22.41,8472.69
15/3/10,22,21.7,16.8,18.7,74,21.34,8263.16
15/3/10,22.5,21.4,16.9,18.65,75.5,21.82,8218.78
15/3/10,23,21.1,17,18.6,77,21.93,8049.45
15/3/10,23.5,20.45,17.1,18.4,80.99999999,22.11,7875.08
16/3/10,0,19.8,17.2,18.2,85,21.67,7735.91
16/3/10,0.5,19.45,17.15,18.05,86.5,21.32,7506.7
16/3/10,1,19.1,17.1,17.9,88,20.92,7282.94
16/3/10,1.5,18.85,17,17.75,89,22.21,6997.84
16/3/10,2,18.6,16.9,17.6,90,21.3,6720.32
16/3/10,2.5,18.55,16.85,17.55,90,20.27,6536.71
16/3/10,3,18.5,16.8,17.5,90,20.54,6434.78
16/3/10,3.5,18.35,16.9,17.5,91.5,20.42,6440.32
16/3/10,4,18.2,17,17.5,93,20.7,6486.57
16/3/10,4.5,17.95,16.7,17.2,92.5,21.67,6701.45
16/3/10,5,17.7,16.4,16.9,92,22.16,7031.83
16/3/10,5.5,17.55,16.3,16.8,92.5,28.45,7716.5
16/3/10,6,17.4,16.2,16.7,93,34.76,8323.45
16/3/10,6.5,17.8,16.45,17,92,34.27,8707.32
16/3/10,7,18.2,16.7,17.3,91,34.99,9038.52
16/3/10,7.5,19.1,16.7,17.65,86,29.95,9163.92
16/3/10,8,20,16.7,18,81,29.97,9304
16/3/10,8.5,21,16.9,18.5,77.50000001,29.67,9553.7
16/3/10,9,22,17.1,19,74,33.55,9733.14
16/3/10,9.5,23,16.6,19.1,67.49999998,43.94,9860.97
16/3/10,10,24,16.1,19.2,61,45.89,9958.23
16/3/10,10.5,24.6,14.2,18.5,53,46.47,9960.12
16/3/10,11,25.2,12.3,17.8,45,49.1,10055.59
16/3/10,11.5,25.2,12.5,17.9,45.5,34.52,10054.77
16/3/10,12,25.2,12.7,18,46,27.69,10098.75
16/3/10,12.5,25,13,18.05,47.5,30.07,10130.87
